Driver,Operation line,Alarm type,speed(km/h),Alarm start time,Alarm end time,Alarm duration,StartDate,MonthYear,WeekYear
73855.0,302,Yawn,36,2024-03-17 23:53:37,2024-03-17 23:53:47,10,2024-03-17,03-2024,12-2024
14133.0,,Yawn,59,2024-03-17 23:53:37,2024-03-17 23:53:45,8,2024-03-17,03-2024,12-2024
71599.0,960,Harsh Braking,16,2024-03-17 23:53:33,2024-03-17 23:53:37,4,2024-03-17,03-2024,12-2024
31831.0,,Yawn,60,2024-03-17 23:53:32,2024-03-17 23:53:39,7,2024-03-17,03-2024,12-2024
71599.0,960,Harsh Acceleration,16,2024-03-17 23:53:32,2024-03-17 23:53:33,1,2024-03-17,03-2024,12-2024
22153.0,904,Harsh Braking,9,2024-03-17 23:53:30,2024-03-17 23:53:35,5,2024-03-17,03-2024,12-2024
18825.0,950,Harsh Braking,29,2024-03-17 23:53:30,2024-03-17 23:53:34,4,2024-03-17,03-2024,12-2024
23757.0,,Harsh Acceleration,40,2024-03-17 23:53:30,2024-03-17 23:53:33,3,2024-03-17,03-2024,12-2024
15287.0,,Harsh Braking,31,2024-03-17 23:53:28,2024-03-17 23:53:32,4,2024-03-17,03-2024,12-2024
34548.0,178,Harsh Braking,4,2024-03-17 23:53:27,2024-03-17 23:53:30,3,2024-03-17,03-2024,12-2024
20627.0,67,Harsh Braking,16,2024-03-17 23:53:27,2024-03-17 23:53:30,3,2024-03-17,03-2024,12-2024
21811.0,61,Harsh Braking,17,2024-03-17 23:53:27,2024-03-17 23:53:30,3,2024-03-17,03-2024,12-2024
68956.0,972M,Forward Collision Warning,20,2024-03-17 23:53:25,2024-03-17 23:53:27,2,2024-03-17,03-2024,12-2024
18720.0,190,Harsh Braking,36,2024-03-17 23:53:25,2024-03-17 23:53:29,4,2024-03-17,03-2024,12-2024
23742.0,979,Forward Collision Warning,27,2024-03-17 23:53:25,2024-03-17 23:53:32,7,2024-03-17,03-2024,12-2024
22060.0,913,Harsh Braking,38,2024-03-17 23:53:23,2024-03-17 23:53:27,4,2024-03-17,03-2024,12-2024
32124.0,961M,Harsh Braking,9,2024-03-17 23:53:23,2024-03-17 23:53:28,5,2024-03-17,03-2024,12-2024
22948.0,190,Harsh Braking,10,2024-03-17 23:53:22,2024-03-17 23:53:27,5,2024-03-17,03-2024,12-2024
11234.0,184,Harsh Braking,4,2024-03-17 23:53:22,2024-03-17 23:53:25,3,2024-03-17,03-2024,12-2024
32124.0,961M,Forward Collision Warning,23,2024-03-17 23:53:22,2024-03-17 23:53:28,6,2024-03-17,03-2024,12-2024
34548.0,178,Forward Collision Warning,25,2024-03-17 23:53:20,2024-03-17 23:53:29,9,2024-03-17,03-2024,12-2024
23857.0,67,Forward Collision Warning,25,2024-03-17 23:53:19,2024-03-17 23:53:20,1,2024-03-17,03-2024,12-2024
32124.0,961M,Harsh Braking,23,2024-03-17 23:53:19,2024-03-17 23:53:22,3,2024-03-17,03-2024,12-2024
32691.0,961M,Harsh Acceleration,25,2024-03-17 23:53:16,2024-03-17 23:53:21,5,2024-03-17,03-2024,12-2024
28789.0,927,Harsh Braking,27,2024-03-17 23:53:16,2024-03-17 23:53:24,8,2024-03-17,03-2024,12-2024
30198.0,67,Harsh Braking,33,2024-03-17 23:53:15,2024-03-17 23:53:20,5,2024-03-17,03-2024,12-2024
14101.0,,Harsh Braking,9,2024-03-17 23:53:14,2024-03-17 23:53:19,5,2024-03-17,03-2024,12-2024
22948.0,190,Forward Collision Warning,24,2024-03-17 23:53:13,2024-03-17 23:53:19,6,2024-03-17,03-2024,12-2024
23742.0,979,Harsh Braking,18,2024-03-17 23:53:12,2024-03-17 23:53:17,5,2024-03-17,03-2024,12-2024
72836.0,110,Harsh Acceleration,55,2024-03-17 23:53:12,2024-03-17 23:53:18,6,2024-03-17,03-2024,12-2024
73748.0,913,Harsh Acceleration,28,2024-03-17 23:53:12,2024-03-17 23:53:15,3,2024-03-17,03-2024,12-2024
32329.0,301,Harsh Braking,17,2024-03-17 23:53:11,2024-03-17 23:53:15,4,2024-03-17,03-2024,12-2024
67620.0,,Harsh Braking,9,2024-03-17 23:53:11,2024-03-17 23:53:13,2,2024-03-17,03-2024,12-2024
34085.0,970,Harsh Braking,2,2024-03-17 23:53:10,2024-03-17 23:53:14,4,2024-03-17,03-2024,12-2024
25254.0,61,Harsh Braking,6,2024-03-17 23:53:10,2024-03-17 23:53:14,4,2024-03-17,03-2024,12-2024
11723.0,,Harsh Braking,12,2024-03-17 23:53:10,2024-03-17 23:53:14,4,2024-03-17,03-2024,12-2024
34791.0,178,Yawn,42,2024-03-17 23:53:09,2024-03-17 23:53:16,7,2024-03-17,03-2024,12-2024
32329.0,301,Forward Collision Warning,32,2024-03-17 23:53:09,2024-03-17 23:53:14,5,2024-03-17,03-2024,12-2024
29391.0,,Yawn,59,2024-03-17 23:53:08,2024-03-17 23:53:17,9,2024-03-17,03-2024,12-2024
34432.0,178,Harsh Braking,16,2024-03-17 23:53:08,2024-03-17 23:53:10,2,2024-03-17,03-2024,12-2024
21788.0,,Harsh Braking,36,2024-03-17 23:53:08,2024-03-17 23:53:11,3,2024-03-17,03-2024,12-2024
19125.0,912A,Pedestrian Collision Alert,29,2024-03-17 23:53:06,2024-03-17 23:53:12,6,2024-03-17,03-2024,12-2024
71599.0,960,Harsh Braking,2,2024-03-17 23:53:05,2024-03-17 23:53:09,4,2024-03-17,03-2024,12-2024
23757.0,,Harsh Braking,22,2024-03-17 23:53:05,2024-03-17 23:53:09,4,2024-03-17,03-2024,12-2024
23742.0,979,Forward Collision Warning,34,2024-03-17 23:53:03,2024-03-17 23:53:09,6,2024-03-17,03-2024,12-2024
32382.0,67,Harsh Braking,25,2024-03-17 23:53:02,2024-03-17 23:53:05,3,2024-03-17,03-2024,12-2024
67500.0,,Harsh Braking,10,2024-03-17 23:53:01,2024-03-17 23:53:06,5,2024-03-17,03-2024,12-2024
31478.0,912B,Harsh Braking,14,2024-03-17 23:53:01,2024-03-17 23:53:03,2,2024-03-17,03-2024,12-2024
71599.0,960,Harsh Braking,3,2024-03-17 23:53:01,2024-03-17 23:53:03,2,2024-03-17,03-2024,12-2024
34536.0,187,Harsh Braking,15,2024-03-17 23:53:00,2024-03-17 23:53:02,2,2024-03-17,03-2024,12-2024
67919.0,903,Forward Collision Warning,33,2024-03-17 23:53:00,2024-03-17 23:53:01,1,2024-03-17,03-2024,12-2024
16408.0,960,Harsh Acceleration,26,2024-03-17 23:52:59,2024-03-17 23:53:04,5,2024-03-17,03-2024,12-2024
71599.0,960,Harsh Acceleration,36,2024-03-17 23:52:59,2024-03-17 23:53:01,2,2024-03-17,03-2024,12-2024
23764.0,950,Harsh Braking,17,2024-03-17 23:52:57,2024-03-17 23:53:00,3,2024-03-17,03-2024,12-2024
20881.0,67,Harsh Braking,11,2024-03-17 23:52:57,2024-03-17 23:53:02,5,2024-03-17,03-2024,12-2024
67919.0,903,Forward Collision Warning,33,2024-03-17 23:52:56,2024-03-17 23:52:59,3,2024-03-17,03-2024,12-2024
15575.0,190,Harsh Braking,18,2024-03-17 23:52:55,2024-03-17 23:52:59,4,2024-03-17,03-2024,12-2024
18977.0,,Harsh Braking,28,2024-03-17 23:52:53,2024-03-17 23:53:00,7,2024-03-17,03-2024,12-2024
22948.0,190,Harsh Braking,24,2024-03-17 23:52:51,2024-03-17 23:52:56,5,2024-03-17,03-2024,12-2024
23315.0,187,Harsh Acceleration,33,2024-03-17 23:52:51,2024-03-17 23:52:54,3,2024-03-17,03-2024,12-2024
31384.0,962,Harsh Braking,0,2024-03-17 23:52:50,2024-03-17 23:52:54,4,2024-03-17,03-2024,12-2024
67919.0,903,Forward Collision Warning,41,2024-03-17 23:52:50,2024-03-17 23:52:51,1,2024-03-17,03-2024,12-2024
23743.0,,Headway Monitoring Alert,55,2024-03-17 23:52:48,2024-03-17 23:52:53,5,2024-03-17,03-2024,12-2024
14986.0,912B,Harsh Acceleration,35,2024-03-17 23:52:48,2024-03-17 23:52:53,5,2024-03-17,03-2024,12-2024
23742.0,979,Harsh Acceleration,26,2024-03-17 23:52:46,2024-03-17 23:52:50,4,2024-03-17,03-2024,12-2024
23894.0,,Harsh Braking,8,2024-03-17 23:52:45,2024-03-17 23:52:48,3,2024-03-17,03-2024,12-2024
10055.0,903,Harsh Braking,16,2024-03-17 23:52:44,2024-03-17 23:52:47,3,2024-03-17,03-2024,12-2024
23378.0,973,Harsh Braking,13,2024-03-17 23:52:43,2024-03-17 23:52:45,2,2024-03-17,03-2024,12-2024
63157.0,962,Harsh Braking,2,2024-03-17 23:52:42,2024-03-17 23:52:46,4,2024-03-17,03-2024,12-2024
29810.0,,Harsh Acceleration,30,2024-03-17 23:52:41,2024-03-17 23:52:46,5,2024-03-17,03-2024,12-2024
24052.0,985,Harsh Braking,5,2024-03-17 23:52:41,2024-03-17 23:52:46,5,2024-03-17,03-2024,12-2024
14101.0,,Headway Monitoring Alert,44,2024-03-17 23:52:40,2024-03-17 23:52:44,4,2024-03-17,03-2024,12-2024
67654.0,,Harsh Braking,14,2024-03-17 23:52:39,2024-03-17 23:52:42,3,2024-03-17,03-2024,12-2024
22678.0,,Harsh Braking,20,2024-03-17 23:52:39,2024-03-17 23:52:43,4,2024-03-17,03-2024,12-2024
19262.0,190,Harsh Braking,13,2024-03-17 23:52:38,2024-03-17 23:52:41,3,2024-03-17,03-2024,12-2024
22108.0,991,Harsh Braking,21,2024-03-17 23:52:38,2024-03-17 23:52:43,5,2024-03-17,03-2024,12-2024
20417.0,,Harsh Braking,11,2024-03-17 23:52:37,2024-03-17 23:52:39,2,2024-03-17,03-2024,12-2024
30788.0,301,Harsh Braking,10,2024-03-17 23:52:37,2024-03-17 23:52:40,3,2024-03-17,03-2024,12-2024
71599.0,960,Harsh Braking,2,2024-03-17 23:52:36,2024-03-17 23:52:40,4,2024-03-17,03-2024,12-2024
22678.0,,Forward Collision Warning,37,2024-03-17 23:52:36,2024-03-17 23:52:44,8,2024-03-17,03-2024,12-2024
66120.0,961M,Harsh Braking,9,2024-03-17 23:52:35,2024-03-17 23:52:40,5,2024-03-17,03-2024,12-2024
72836.0,110,Harsh Acceleration,54,2024-03-17 23:52:35,2024-03-17 23:52:39,4,2024-03-17,03-2024,12-2024
31478.0,912B,Sharp Cornering,40,2024-03-17 23:52:34,2024-03-17 23:52:41,7,2024-03-17,03-2024,12-2024
19262.0,190,Forward Collision Warning,29,2024-03-17 23:52:34,2024-03-17 23:52:37,3,2024-03-17,03-2024,12-2024
20935.0,950,Harsh Braking,28,2024-03-17 23:52:32,2024-03-17 23:52:34,2,2024-03-17,03-2024,12-2024
21996.0,61,Harsh Braking,0,2024-03-17 23:52:31,2024-03-17 23:52:34,3,2024-03-17,03-2024,12-2024
34631.0,178,Harsh Braking,29,2024-03-17 23:52:31,2024-03-17 23:52:40,9,2024-03-17,03-2024,12-2024
34752.0,75,Harsh Acceleration,45,2024-03-17 23:52:31,2024-03-17 23:52:35,4,2024-03-17,03-2024,12-2024
34791.0,178,Yawn,42,2024-03-17 23:52:29,2024-03-17 23:52:37,8,2024-03-17,03-2024,12-2024
67620.0,,Harsh Braking,12,2024-03-17 23:52:29,2024-03-17 23:52:34,5,2024-03-17,03-2024,12-2024
30061.0,975,Harsh Braking,11,2024-03-17 23:52:28,2024-03-17 23:52:31,3,2024-03-17,03-2024,12-2024
22060.0,913,Harsh Braking,10,2024-03-17 23:52:25,2024-03-17 23:52:29,4,2024-03-17,03-2024,12-2024
,FSKJ,Headway Monitoring Alert,40,2024-03-17 23:52:25,2024-03-17 23:52:30,5,2024-03-17,03-2024,12-2024
63157.0,962,Harsh Braking,27,2024-03-17 23:52:25,2024-03-17 23:52:29,4,2024-03-17,03-2024,12-2024
30198.0,67,Harsh Acceleration,43,2024-03-17 23:52:25,2024-03-17 23:52:30,5,2024-03-17,03-2024,12-2024
20847.0,,Headway Monitoring Alert,43,2024-03-17 23:52:25,2024-03-17 23:52:30,5,2024-03-17,03-2024,12-2024
15575.0,190,Harsh Braking,0,2024-03-17 23:52:24,2024-03-17 23:52:27,3,2024-03-17,03-2024,12-2024
34043.0,187,Harsh Braking,24,2024-03-17 23:52:23,2024-03-17 23:52:27,4,2024-03-17,03-2024,12-2024
72836.0,110,Harsh Acceleration,45,2024-03-17 23:52:22,2024-03-17 23:52:27,5,2024-03-17,03-2024,12-2024
31910.0,970,Harsh Braking,9,2024-03-17 23:52:21,2024-03-17 23:52:24,3,2024-03-17,03-2024,12-2024
29471.0,976,Harsh Braking,10,2024-03-17 23:52:19,2024-03-17 23:52:22,3,2024-03-17,03-2024,12-2024
22678.0,,Headway Monitoring Alert,41,2024-03-17 23:52:19,2024-03-17 23:52:23,4,2024-03-17,03-2024,12-2024
21338.0,187,Harsh Braking,18,2024-03-17 23:52:18,2024-03-17 23:52:21,3,2024-03-17,03-2024,12-2024
31478.0,912B,Harsh Acceleration,40,2024-03-17 23:52:18,2024-03-17 23:52:21,3,2024-03-17,03-2024,12-2024
15575.0,190,Harsh Braking,35,2024-03-17 23:52:17,2024-03-17 23:52:20,3,2024-03-17,03-2024,12-2024
21328.0,67,Pedestrian Collision Alert,45,2024-03-17 23:52:17,2024-03-17 23:52:24,7,2024-03-17,03-2024,12-2024
34752.0,75,Harsh Braking,0,2024-03-17 23:52:17,2024-03-17 23:52:20,3,2024-03-17,03-2024,12-2024
26815.0,307,Harsh Braking,7,2024-03-17 23:52:14,2024-03-17 23:52:18,4,2024-03-17,03-2024,12-2024
67565.0,962,Harsh Braking,20,2024-03-17 23:52:13,2024-03-17 23:52:15,2,2024-03-17,03-2024,12-2024
23770.0,922,Harsh Braking,8,2024-03-17 23:52:13,2024-03-17 23:52:18,5,2024-03-17,03-2024,12-2024
15125.0,75,Harsh Braking,29,2024-03-17 23:52:13,2024-03-17 23:52:17,4,2024-03-17,03-2024,12-2024
12517.0,188,Harsh Braking,8,2024-03-17 23:52:13,2024-03-17 23:52:16,3,2024-03-17,03-2024,12-2024
30645.0,961M,Harsh Braking,11,2024-03-17 23:52:13,2024-03-17 23:52:15,2,2024-03-17,03-2024,12-2024
15125.0,75,Forward Collision Warning,53,2024-03-17 23:52:10,2024-03-17 23:52:17,7,2024-03-17,03-2024,12-2024
30788.0,301,Harsh Braking,18,2024-03-17 23:52:10,2024-03-17 23:52:13,3,2024-03-17,03-2024,12-2024
16408.0,960,Harsh Braking,21,2024-03-17 23:52:06,2024-03-17 23:52:12,6,2024-03-17,03-2024,12-2024
20494.0,187,Harsh Braking,9,2024-03-17 23:52:06,2024-03-17 23:52:11,5,2024-03-17,03-2024,12-2024
20494.0,187,Headway Monitoring Alert,40,2024-03-17 23:52:05,2024-03-17 23:52:09,4,2024-03-17,03-2024,12-2024
22444.0,61,Harsh Braking,35,2024-03-17 23:52:05,2024-03-17 23:52:09,4,2024-03-17,03-2024,12-2024
23378.0,973,Harsh Acceleration,26,2024-03-17 23:52:05,2024-03-17 23:52:08,3,2024-03-17,03-2024,12-2024
22386.0,960,Harsh Braking,12,2024-03-17 23:52:04,2024-03-17 23:52:07,3,2024-03-17,03-2024,12-2024
34536.0,187,Harsh Braking,32,2024-03-17 23:52:03,2024-03-17 23:52:11,8,2024-03-17,03-2024,12-2024
11234.0,184,Forward Collision Warning,31,2024-03-17 23:52:02,2024-03-17 23:52:10,8,2024-03-17,03-2024,12-2024
20879.0,913,Harsh Braking,9,2024-03-17 23:52:02,2024-03-17 23:52:07,5,2024-03-17,03-2024,12-2024
32194.0,970,Harsh Braking,13,2024-03-17 23:52:01,2024-03-17 23:52:03,2,2024-03-17,03-2024,12-2024
30788.0,301,Harsh Acceleration,41,2024-03-17 23:52:01,2024-03-17 23:52:06,5,2024-03-17,03-2024,12-2024
31478.0,912B,Harsh Braking,11,2024-03-17 23:52:00,2024-03-17 23:52:03,3,2024-03-17,03-2024,12-2024
15599.0,67,Harsh Braking,29,2024-03-17 23:51:58,2024-03-17 23:52:04,6,2024-03-17,03-2024,12-2024
20494.0,187,Forward Collision Warning,40,2024-03-17 23:51:58,2024-03-17 23:52:04,6,2024-03-17,03-2024,12-2024
15599.0,67,Forward Collision Warning,29,2024-03-17 23:51:58,2024-03-17 23:52:03,5,2024-03-17,03-2024,12-2024
21405.0,911,Harsh Braking,27,2024-03-17 23:51:58,2024-03-17 23:52:05,7,2024-03-17,03-2024,12-2024
10524.0,,Sharp Cornering,52,2024-03-17 23:51:57,2024-03-17 23:52:00,3,2024-03-17,03-2024,12-2024
34187.0,,Harsh Braking,6,2024-03-17 23:51:56,2024-03-17 23:52:00,4,2024-03-17,03-2024,12-2024
19262.0,190,Forward Collision Warning,28,2024-03-17 23:51:56,2024-03-17 23:51:59,3,2024-03-17,03-2024,12-2024
67919.0,903,Harsh Acceleration,31,2024-03-17 23:51:56,2024-03-17 23:52:00,4,2024-03-17,03-2024,12-2024
21338.0,187,Harsh Acceleration,53,2024-03-17 23:51:55,2024-03-17 23:52:00,5,2024-03-17,03-2024,12-2024
24450.0,900,Harsh Braking,3,2024-03-17 23:51:55,2024-03-17 23:51:58,3,2024-03-17,03-2024,12-2024
34631.0,178,Harsh Braking,18,2024-03-17 23:51:52,2024-03-17 23:51:57,5,2024-03-17,03-2024,12-2024
34326.0,178,Harsh Braking,25,2024-03-17 23:51:51,2024-03-17 23:51:58,7,2024-03-17,03-2024,12-2024
23315.0,187,Harsh Braking,23,2024-03-17 23:51:51,2024-03-17 23:51:56,5,2024-03-17,03-2024,12-2024
71599.0,960,Harsh Acceleration,42,2024-03-17 23:51:51,2024-03-17 23:51:54,3,2024-03-17,03-2024,12-2024
22953.0,960,Harsh Braking,37,2024-03-17 23:51:51,2024-03-17 23:51:58,7,2024-03-17,03-2024,12-2024
20299.0,,Harsh Acceleration,41,2024-03-17 23:51:50,2024-03-17 23:51:53,3,2024-03-17,03-2024,12-2024
25670.0,991,Harsh Braking,26,2024-03-17 23:51:50,2024-03-17 23:51:53,3,2024-03-17,03-2024,12-2024
24072.0,176,Harsh Braking,31,2024-03-17 23:51:50,2024-03-17 23:51:55,5,2024-03-17,03-2024,12-2024
20494.0,187,Harsh Acceleration,40,2024-03-17 23:51:49,2024-03-17 23:51:54,5,2024-03-17,03-2024,12-2024
19262.0,190,Forward Collision Warning,28,2024-03-17 23:51:49,2024-03-17 23:51:50,1,2024-03-17,03-2024,12-2024
14101.0,,Forward Collision Warning,32,2024-03-17 23:51:48,2024-03-17 23:51:54,6,2024-03-17,03-2024,12-2024
23857.0,67,Harsh Braking,12,2024-03-17 23:51:47,2024-03-17 23:51:51,4,2024-03-17,03-2024,12-2024
68734.0,190,Harsh Braking,1,2024-03-17 23:51:46,2024-03-17 23:51:49,3,2024-03-17,03-2024,12-2024
34432.0,178,Harsh Braking,24,2024-03-17 23:51:46,2024-03-17 23:51:50,4,2024-03-17,03-2024,12-2024
21113.0,962,Harsh Braking,6,2024-03-17 23:51:46,2024-03-17 23:51:49,3,2024-03-17,03-2024,12-2024
22058.0,960e,Harsh Braking,11,2024-03-17 23:51:45,2024-03-17 23:51:50,5,2024-03-17,03-2024,12-2024
23757.0,,Harsh Braking,13,2024-03-17 23:51:45,2024-03-17 23:51:47,2,2024-03-17,03-2024,12-2024
63157.0,962,Harsh Acceleration,33,2024-03-17 23:51:45,2024-03-17 23:51:47,2,2024-03-17,03-2024,12-2024
34581.0,976,Harsh Braking,11,2024-03-17 23:51:41,2024-03-17 23:51:44,3,2024-03-17,03-2024,12-2024
21129.0,188,Harsh Braking,4,2024-03-17 23:51:41,2024-03-17 23:51:44,3,2024-03-17,03-2024,12-2024
21113.0,962,Pedestrian Collision Alert,35,2024-03-17 23:51:41,2024-03-17 23:51:47,6,2024-03-17,03-2024,12-2024
31478.0,912B,Harsh Acceleration,47,2024-03-17 23:51:40,2024-03-17 23:51:42,2,2024-03-17,03-2024,12-2024
21360.0,67,Forward Collision Warning,20,2024-03-17 23:51:40,2024-03-17 23:51:45,5,2024-03-17,03-2024,12-2024
25462.0,176,Harsh Braking,17,2024-03-17 23:51:40,2024-03-17 23:51:43,3,2024-03-17,03-2024,12-2024
28792.0,,Harsh Braking,15,2024-03-17 23:51:38,2024-03-17 23:51:42,4,2024-03-17,03-2024,12-2024
24450.0,900,Harsh Acceleration,49,2024-03-17 23:51:37,2024-03-17 23:51:42,5,2024-03-17,03-2024,12-2024
21998.0,922,Harsh Braking,15,2024-03-17 23:51:36,2024-03-17 23:51:41,5,2024-03-17,03-2024,12-2024
22953.0,960,Harsh Acceleration,54,2024-03-17 23:51:36,2024-03-17 23:51:39,3,2024-03-17,03-2024,12-2024
19262.0,190,Harsh Acceleration,28,2024-03-17 23:51:35,2024-03-17 23:51:38,3,2024-03-17,03-2024,12-2024
21360.0,67,Harsh Braking,27,2024-03-17 23:51:35,2024-03-17 23:51:39,4,2024-03-17,03-2024,12-2024
15562.0,961M,Forward Collision Warning,20,2024-03-17 23:51:34,2024-03-17 23:51:50,16,2024-03-17,03-2024,12-2024
71599.0,960,Harsh Braking,2,2024-03-17 23:51:33,2024-03-17 23:51:40,7,2024-03-17,03-2024,12-2024
,FSKJ,Yawn,56,2024-03-17 23:51:33,2024-03-17 23:51:42,9,2024-03-17,03-2024,12-2024
16539.0,,Headway Monitoring Alert,50,2024-03-17 23:51:33,2024-03-17 23:51:38,5,2024-03-17,03-2024,12-2024
63157.0,962,Harsh Braking,6,2024-03-17 23:51:33,2024-03-17 23:51:37,4,2024-03-17,03-2024,12-2024
28792.0,,Forward Collision Warning,29,2024-03-17 23:51:33,2024-03-17 23:51:39,6,2024-03-17,03-2024,12-2024
22678.0,,Headway Monitoring Alert,56,2024-03-17 23:51:33,2024-03-17 23:51:37,4,2024-03-17,03-2024,12-2024
25462.0,176,Harsh Braking,55,2024-03-17 23:51:32,2024-03-17 23:51:36,4,2024-03-17,03-2024,12-2024
31829.0,961M,Harsh Braking,17,2024-03-17 23:51:31,2024-03-17 23:51:35,4,2024-03-17,03-2024,12-2024
71599.0,960,Harsh Acceleration,33,2024-03-17 23:51:31,2024-03-17 23:51:33,2,2024-03-17,03-2024,12-2024
27206.0,190,Harsh Braking,12,2024-03-17 23:51:29,2024-03-17 23:51:33,4,2024-03-17,03-2024,12-2024
67689.0,983,Harsh Braking,12,2024-03-17 23:51:28,2024-03-17 23:51:33,5,2024-03-17,03-2024,12-2024
23764.0,950,Harsh Braking,32,2024-03-17 23:51:27,2024-03-17 23:51:32,5,2024-03-17,03-2024,12-2024
32124.0,961M,Forward Collision Warning,24,2024-03-17 23:51:27,2024-03-17 23:51:32,5,2024-03-17,03-2024,12-2024
34488.0,904,Forward Collision Warning,27,2024-03-17 23:51:26,2024-03-17 23:51:32,6,2024-03-17,03-2024,12-2024
23378.0,973,Harsh Braking,18,2024-03-17 23:51:20,2024-03-17 23:51:25,5,2024-03-17,03-2024,12-2024
21786.0,180,Forward Collision Warning,21,2024-03-17 23:51:19,2024-03-17 23:51:22,3,2024-03-17,03-2024,12-2024
30198.0,67,Harsh Acceleration,51,2024-03-17 23:51:19,2024-03-17 23:51:23,4,2024-03-17,03-2024,12-2024
20299.0,,Harsh Braking,19,2024-03-17 23:51:16,2024-03-17 23:51:19,3,2024-03-17,03-2024,12-2024
30788.0,301,Harsh Braking,24,2024-03-17 23:51:16,2024-03-17 23:51:20,4,2024-03-17,03-2024,12-2024
34488.0,904,Headway Monitoring Alert,49,2024-03-17 23:51:16,2024-03-17 23:51:20,4,2024-03-17,03-2024,12-2024
34752.0,75,Harsh Braking,20,2024-03-17 23:51:14,2024-03-17 23:51:19,5,2024-03-17,03-2024,12-2024
26874.0,,Harsh Braking,34,2024-03-17 23:51:13,2024-03-17 23:51:16,3,2024-03-17,03-2024,12-2024
14133.0,,Yawn,59,2024-03-17 23:51:13,2024-03-17 23:51:21,8,2024-03-17,03-2024,12-2024
20494.0,187,Forward Collision Warning,38,2024-03-17 23:51:13,2024-03-17 23:51:19,6,2024-03-17,03-2024,12-2024
13399.0,75,Harsh Braking,25,2024-03-17 23:51:12,2024-03-17 23:51:16,4,2024-03-17,03-2024,12-2024
14766.0,187,Harsh Braking,22,2024-03-17 23:51:11,2024-03-17 23:51:16,5,2024-03-17,03-2024,12-2024
20485.0,,Harsh Braking,17,2024-03-17 23:51:11,2024-03-17 23:51:16,5,2024-03-17,03-2024,12-2024
67654.0,,Harsh Braking,17,2024-03-17 23:51:11,2024-03-17 23:51:16,5,2024-03-17,03-2024,12-2024
30061.0,975,Harsh Braking,0,2024-03-17 23:51:10,2024-03-17 23:51:14,4,2024-03-17,03-2024,12-2024
22108.0,991,Harsh Braking,30,2024-03-17 23:51:09,2024-03-17 23:51:14,5,2024-03-17,03-2024,12-2024
21213.0,110,Harsh Braking,9,2024-03-17 23:51:08,2024-03-17 23:51:11,3,2024-03-17,03-2024,12-2024
23315.0,187,Harsh Braking,3,2024-03-17 23:51:08,2024-03-17 23:51:11,3,2024-03-17,03-2024,12-2024
32698.0,67,Harsh Braking,45,2024-03-17 23:51:07,2024-03-17 23:51:11,4,2024-03-17,03-2024,12-2024
20471.0,985,Speeding,63,2024-03-17 23:51:07,2024-03-17 23:51:25,18,2024-03-17,03-2024,12-2024
19262.0,190,Harsh Braking,5,2024-03-17 23:51:04,2024-03-17 23:51:09,5,2024-03-17,03-2024,12-2024
34432.0,178,Harsh Braking,9,2024-03-17 23:51:04,2024-03-17 23:51:06,2,2024-03-17,03-2024,12-2024
22760.0,180,Harsh Braking,32,2024-03-17 23:51:04,2024-03-17 23:51:08,4,2024-03-17,03-2024,12-2024
22274.0,184,Harsh Braking,8,2024-03-17 23:51:02,2024-03-17 23:51:05,3,2024-03-17,03-2024,12-2024
14766.0,187,Forward Collision Warning,37,2024-03-17 23:51:02,2024-03-17 23:51:08,6,2024-03-17,03-2024,12-2024
24500.0,985,Forward Collision Warning,21,2024-03-17 23:51:02,2024-03-17 23:51:07,5,2024-03-17,03-2024,12-2024
16658.0,67,Harsh Braking,20,2024-03-17 23:51:01,2024-03-17 23:51:04,3,2024-03-17,03-2024,12-2024
16539.0,,Sharp Cornering,44,2024-03-17 23:51:01,2024-03-17 23:51:04,3,2024-03-17,03-2024,12-2024
34791.0,178,Yawn,55,2024-03-17 23:51:00,2024-03-17 23:51:08,8,2024-03-17,03-2024,12-2024
71599.0,960,Harsh Braking,3,2024-03-17 23:51:00,2024-03-17 23:51:03,3,2024-03-17,03-2024,12-2024
34793.0,178,Harsh Braking,20,2024-03-17 23:50:59,2024-03-17 23:51:03,4,2024-03-17,03-2024,12-2024
21998.0,922,Harsh Braking,13,2024-03-17 23:50:59,2024-03-17 23:51:03,4,2024-03-17,03-2024,12-2024
32698.0,67,Forward Collision Warning,45,2024-03-17 23:50:58,2024-03-17 23:51:12,14,2024-03-17,03-2024,12-2024
23920.0,911,Harsh Braking,14,2024-03-17 23:50:57,2024-03-17 23:51:00,3,2024-03-17,03-2024,12-2024
14766.0,187,Harsh Braking,37,2024-03-17 23:50:55,2024-03-17 23:50:58,3,2024-03-17,03-2024,12-2024
10055.0,903,Harsh Braking,9,2024-03-17 23:50:54,2024-03-17 23:50:58,4,2024-03-17,03-2024,12-2024
36681.0,176,Harsh Braking,9,2024-03-17 23:50:54,2024-03-17 23:50:57,3,2024-03-17,03-2024,12-2024
23977.0,61,Headway Monitoring Alert,42,2024-03-17 23:50:53,2024-03-17 23:50:58,5,2024-03-17,03-2024,12-2024
15714.0,912B,Harsh Braking,31,2024-03-17 23:50:52,2024-03-17 23:50:57,5,2024-03-17,03-2024,12-2024
15599.0,67,Harsh Braking,0,2024-03-17 23:50:51,2024-03-17 23:50:53,2,2024-03-17,03-2024,12-2024
